"";"Inverter: INV 1 (#1, 1/21010730236TJ9902137)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"BiDirectionalMeter: MET 1 (#2, 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"";"Pac (W)";"Pdc1 (W)";"Pdc2 (W)";"Pdc3 (W)";"Yield (Wh)";"Udc1 (V)";"Udc2 (V)";"Udc3 (V)";"Temperature (°C)";"Uac (V)";"Status";"Error";"Iac (mA)";"Idc1 (mA)";"Idc2 (mA)";"Idc3 (mA)";"Pdc4 (W)";"Idc4 (mA)";"Udc4 (V)";"Pac (W)";"Yield (Wh)";"Status";"Error";"Etotal_C (WattEver)";"Pac1 (W)";"Pac2 (W)";"Pac3 (W)";"Uac1 (V)";"Uac2 (V)";"Uac3 (V)";"Qac1 (var)";"Qac2 (var)";"Qac3 (var)";"Iac1 (mA)";"Iac2 (mA)";"Iac3 (mA)";"Fac (Hz)";"Cos(Phi)";"Pac raw (W)";"Etotal Forward (Wh)";"Etotal Reverse (Wh)";"Etotal Raw (Wh)";
"2019-07-06 21:15:00";"1";"17";"17";"8";"199400";"459";"459";"418";"43";"238";"5";"0";"0";"0";"10";"0";"16";"0";"467";"10";"167194";"1";"0";"6018984";"-1040";"554";"44";"239";"238";"237";"204";"280";"444";"-4400";"2800";"-860";"49.980";"0.457";"-438";"4520020";"1146690";"3373352";
"2019-07-06 21:20:00";"0";"5";"6";"2";"199400";"433";"435";"407";"43";"238";"2";"0";"105";"0";"0";"0";"6";"0";"456";"0";"167194";"1";"0";"6018984";"-1008";"550";"14";"239";"237";"238";"252";"250";"346";"-4360";"2660";"-480";"50.010";"0.444";"-426";"4520020";"1146720";"3373313";
"2019-07-06 21:25:00";"0";"0";"0";"0";"199400";"247";"247";"247";"43";"178";"16";"0";"0";"0";"0";"0";"0";"0";"249";"36";"167197";"1";"0";"6019092";"-960";"554";"112";"238";"237";"237";"280";"200";"440";"-4080";"2400";"2160";"50.010";"0.360";"-254";"4520030";"1146750";"3373290";
"2019-07-06 21:30:00";"0";"0";"0";"0";"199400";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"167197";"1";"0";"6019092";"-950";"554";"50";"238";"237";"237";"280";"200";"322";"-4000";"2400";"1720";"50.010";"0.361";"-310";"4520030";"1146780";"3373266";
"2019-07-06 21:35:00";"0";"0";"0";"0";"199400";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"242";"167216";"1";"0";"6019809";"-452";"528";"112";"237";"236";"236";"208";"200";"430";"-2200";"2400";"2160";"50.000";"0.285";"210";"4520040";"1146780";"3373253";
"2019-07-06 21:40:00";"0";"0";"0";"0";"199400";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"196";"167231";"1";"0";"6020351";"-440";"532";"76";"237";"236";"236";"242";"200";"358";"-2400";"2400";"1880";"50.000";"0.219";"196";"4520060";"1146780";"3373273";
"2019-07-06 21:45:00";"0";"0";"0";"0";"199400";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"266";"167254";"1";"0";"6021144";"-440";"658";"46";"237";"236";"236";"240";"302";"294";"-2400";"3080";"1660";"50.000";"0.301";"266";"4520090";"1146780";"3373293";
"2019-07-06 21:50:00";"0";"0";"0";"0";"199400";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"216";"167271";"1";"0";"6021789";"-498";"642";"50";"238";"236";"236";"244";"320";"322";"-2580";"3200";"1700";"50.010";"0.238";"216";"4520110";"1146780";"3373320";
"2019-07-06 21:55:00";"0";"0";"0";"0";"199400";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"62";"167277";"1";"0";"6021976";"-980";"640";"112";"238";"236";"237";"306";"320";"436";"-4340";"3200";"2160";"50.020";"0.305";"-194";"4520110";"1146800";"3373321";
"2019-07-06 22:00:00";"0";"0";"0";"0";"199400";"0";"0";"0";"42";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"16";"167278";"1";"0";"6022024";"-1070";"610";"74";"238";"236";"236";"312";"290";"364";"-4800";"3000";"1880";"50.000";"0.375";"-348";"4520110";"1146840";"3373291";
"2019-07-06 22:05:00";"0";"0";"0";"0";"199400";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"104";"167287";"1";"0";"6022333";"-654";"520";"116";"236";"234";"235";"234";"182";"402";"-3000";"2400";"2160";"49.950";"0.191";"14";"4520120";"1146840";"3373277";
"2019-07-06 22:10:00";"0";"0";"0";"0";"199400";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"76";"167293";"1";"0";"6022557";"-534";"528";"76";"236";"235";"235";"228";"198";"340";"-2400";"2400";"1880";"49.990";"0.106";"76";"4520130";"1146840";"3373286";
"2019-07-06 22:15:00";"0";"0";"0";"0";"199400";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"52";"167297";"0";"0";"6022711";"-528";"530";"48";"236";"235";"235";"236";"172";"450";"-2400";"2400";"2160";"50.010";"0.064";"52";"4520140";"1146840";"3373291";
"2019-07-06 22:20:00";"0";"0";"0";"0";"199400";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"36";"167300";"0";"0";"6022819";"-536";"522";"36";"237";"235";"235";"232";"184";"500";"-2420";"2400";"2280";"50.020";"0.039";"36";"4520140";"1146840";"3373300";
"2019-07-06 22:25:00";"0";"0";"0";"0";"199400";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"42";"167304";"1";"0";"6022945";"-882";"522";"36";"237";"235";"235";"322";"182";"500";"-4060";"2400";"2280";"50.020";"0.307";"-278";"4520150";"1146870";"3373296";
"2019-07-06 22:30:00";"0";"0";"0";"0";"199400";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"28";"167306";"1";"0";"6023029";"-974";"522";"72";"237";"235";"235";"322";"176";"558";"-4400";"2400";"2560";"50.010";"0.361";"-332";"4520150";"1146900";"3373264";
"2019-07-06 22:35:00";"0";"0";"0";"0";"199400";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"167306";"1";"0";"6023029";"-974";"560";"4";"237";"235";"235";"320";"202";"444";"-4380";"2600";"2040";"50.010";"0.353";"-364";"4520150";"1146930";"3373231";
"2019-07-06 22:40:00";"0";"0";"0";"0";"199400";"0";"0";"0";"41";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"167306";"1";"0";"6023029";"-932";"664";"0";"237";"235";"235";"280";"306";"442";"-4000";"3200";"2000";"50.020";"0.232";"-242";"4520150";"1146950";"3373206";
"2019-07-06 22:45:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"167306";"1";"0";"6023029";"-938";"640";"0";"237";"235";"235";"284";"310";"440";"-4080";"3200";"2000";"50.040";"0.240";"-240";"4520150";"1146980";"3373185";
"2019-07-06 22:50:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"8";"167306";"1";"0";"6023051";"-950";"640";"22";"237";"235";"235";"282";"308";"478";"-4100";"3200";"2200";"50.010";"0.241";"-238";"4520150";"1147000";"3373163";
"2019-07-06 22:55:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"118";"167316";"1";"0";"6023395";"-638";"566";"66";"237";"236";"235";"236";"236";"548";"-2900";"2640";"2520";"50.010";"0.229";"0";"4520160";"1147010";"3373147";
"2019-07-06 23:00:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"122";"167326";"1";"0";"6023756";"-400";"534";"0";"237";"236";"236";"202";"200";"440";"-2000";"2400";"2000";"50.030";"0.169";"122";"4520180";"1147010";"3373159";
"2019-07-06 23:05:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"134";"167337";"1";"0";"6024155";"-402";"520";"10";"236";"235";"236";"202";"200";"422";"-2020";"2400";"1980";"49.960";"0.175";"134";"4520190";"1147010";"3373175";
"2019-07-06 23:10:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"184";"167352";"1";"0";"6024706";"-442";"522";"76";"237";"235";"236";"242";"200";"344";"-2400";"2400";"1880";"49.960";"0.211";"184";"4520210";"1147010";"3373192";
"2019-07-06 23:15:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"104";"167361";"1";"0";"6025018";"-668";"528";"76";"237";"235";"236";"292";"192";"356";"-3240";"2400";"1880";"49.960";"0.274";"-34";"4520220";"1147020";"3373204";
"2019-07-06 23:20:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"16";"167362";"1";"0";"6025066";"-1000";"520";"76";"237";"235";"236";"324";"200";"358";"-4400";"2400";"1880";"50.000";"0.388";"-328";"4520220";"1147050";"3373183";
"2019-07-06 23:25:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"8";"167363";"1";"0";"6025090";"-992";"526";"68";"237";"236";"236";"320";"196";"330";"-4400";"2400";"1840";"50.020";"0.383";"-332";"4520220";"1147080";"3373152";
"2019-07-06 23:30:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"28";"167365";"1";"0";"6025174";"-1000";"626";"102";"237";"235";"236";"326";"276";"392";"-4400";"2920";"2100";"50.030";"0.285";"-226";"4520220";"1147100";"3373125";
"2019-07-06 23:35:00";"0";"0";"0";"0";"199400";"0";"0";"0";"40";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"167365";"1";"0";"6025174";"-990";"654";"42";"237";"236";"236";"324";"320";"282";"-2200";"3200";"1600";"50.020";"0.250";"-236";"4520230";"1147130";"3373110";
"2019-07-06 23:40:00";"0";"0";"0";"0";"199400";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"24";"167367";"1";"0";"6025246";"-960";"640";"76";"237";"236";"236";"294";"320";"342";"-3520";"3200";"1880";"50.020";"0.238";"-184";"4520230";"1147140";"3373093";
"2019-07-06 23:45:00";"0";"0";"0";"0";"199400";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"242";"167388";"1";"0";"6025969";"-540";"636";"76";"237";"237";"237";"220";"314";"342";"-2600";"3160";"1880";"50.030";"0.306";"186";"4520250";"1147150";"3373086";
"2019-07-06 23:50:00";"0";"0";"0";"0";"199400";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"176";"167402";"1";"0";"6026493";"-408";"552";"40";"237";"237";"237";"202";"200";"286";"-2000";"2400";"1600";"50.040";"0.252";"176";"4520270";"1147150";"3373109";
"2019-07-06 23:55:00";"0";"0";"0";"0";"199400";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"236";"167422";"1";"0";"6027198";"-416";"560";"112";"238";"238";"238";"200";"200";"406";"-2000";"2400";"2160";"50.040";"0.263";"236";"4520290";"1147150";"3373128";

"";"Inverter: INV 1 (#1, 1/21010730236TJ9902137)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"BiDirectionalMeter: MET 1 (#2, 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"";"Pac (W)";"Pdc1 (W)";"Pdc2 (W)";"Pdc3 (W)";"Yield (Wh)";"Udc1 (V)";"Udc2 (V)";"Udc3 (V)";"Temperature (°C)";"Uac (V)";"Status";"Error";"Iac (mA)";"Idc1 (mA)";"Idc2 (mA)";"Idc3 (mA)";"Pdc4 (W)";"Idc4 (mA)";"Udc4 (V)";"Pac (W)";"Yield (Wh)";"Status";"Error";"Etotal_C (WattEver)";"Pac1 (W)";"Pac2 (W)";"Pac3 (W)";"Uac1 (V)";"Uac2 (V)";"Uac3 (V)";"Qac1 (var)";"Qac2 (var)";"Qac3 (var)";"Iac1 (mA)";"Iac2 (mA)";"Iac3 (mA)";"Fac (Hz)";"Cos(Phi)";"Pac raw (W)";"Etotal Forward (Wh)";"Etotal Reverse (Wh)";"Etotal Raw (Wh)";
"2019-07-07 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"200";"0";"1";"0";"0";"-416";"554";"76";"238";"237";"237";"200";"200";"342";"-2000";"2400";"1880";"50.030";"0.256";"200";"4520310";"1147150";"3373147";
"2019-07-07 00:05:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"108";"8";"1";"0";"322";"-738";"538";"82";"238";"237";"237";"272";"200";"352";"-3340";"2400";"1940";"49.960";"0.327";"-82";"4520320";"1147160";"3373157";
"2019-07-07 00:10:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"14";"10";"1";"0";"361";"-1000";"548";"76";"238";"237";"237";"320";"200";"342";"-4400";"2400";"1880";"49.980";"0.397";"-330";"4520320";"1147200";"3373137";
"2019-07-07 00:15:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"32";"12";"1";"0";"457";"-1000";"546";"112";"238";"237";"237";"320";"200";"412";"-4400";"2400";"2160";"50.020";"0.385";"-292";"4520320";"1147230";"3373106";
"2019-07-07 00:20:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"1";"0";"457";"-1000";"560";"44";"238";"237";"238";"320";"200";"306";"-4400";"2400";"1700";"50.020";"0.399";"-358";"4520320";"1147260";"3373075";
"2019-07-07 00:25:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"180";"27";"1";"0";"997";"-680";"680";"76";"239";"238";"238";"272";"320";"354";"-3200";"3200";"1880";"50.010";"0.282";"82";"4520330";"1147270";"3373057";
"2019-07-07 00:30:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"312";"53";"1";"0";"1933";"-470";"640";"112";"238";"237";"238";"242";"320";"414";"-2400";"3200";"2160";"50.000";"0.290";"312";"4520360";"1147270";"3373079";
"2019-07-07 00:35:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"280";"76";"1";"0";"2761";"-472";"640";"78";"238";"238";"238";"242";"320";"342";"-2360";"3200";"1880";"50.000";"0.276";"280";"4520390";"1147270";"3373104";
"2019-07-07 00:40:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"292";"100";"1";"0";"3633";"-434";"600";"112";"238";"238";"238";"206";"260";"406";"-2020";"2800";"2160";"50.000";"0.286";"292";"4520410";"1147270";"3373130";
"2019-07-07 00:45:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"148";"113";"1";"0";"4074";"-654";"558";"76";"238";"238";"238";"254";"200";"352";"-2980";"2400";"1880";"50.010";"0.327";"-4";"4520420";"1147280";"3373144";
"2019-07-07 00:50:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"10";"114";"1";"0";"4104";"-1120";"558";"76";"238";"238";"238";"286";"200";"360";"-4800";"2400";"1880";"50.020";"0.486";"-446";"4520420";"1147320";"3373119";
"2019-07-07 00:55:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"10";"114";"1";"0";"4134";"-1120";"560";"76";"239";"238";"238";"290";"200";"346";"-4800";"2400";"1880";"50.030";"0.484";"-448";"4520430";"1147360";"3373085";
"2019-07-07 01:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"10";"115";"1";"0";"4162";"-1120";"558";"78";"239";"238";"238";"298";"200";"372";"-4800";"2400";"1900";"50.020";"0.488";"-450";"4520430";"1147400";"3373049";
"2019-07-07 01:05:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"10";"116";"1";"0";"4192";"-1126";"560";"76";"239";"238";"238";"314";"200";"364";"-4860";"2400";"1880";"49.970";"0.491";"-458";"4520430";"1147440";"3373009";
"2019-07-07 01:10:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"34";"119";"0";"0";"4299";"-852";"554";"104";"239";"237";"238";"276";"200";"416";"-3880";"2400";"2100";"49.980";"0.232";"-176";"4520430";"1147460";"3372974";
"2019-07-07 01:15:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"42";"122";"1";"0";"4424";"-600";"598";"40";"239";"238";"238";"240";"242";"308";"-2800";"2680";"1600";"50.010";"0.057";"42";"4520430";"1147460";"3372970";
"2019-07-07 01:20:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"180";"137";"1";"0";"4953";"-602";"676";"114";"239";"238";"239";"244";"320";"438";"-2800";"3200";"2160";"50.010";"0.156";"180";"4520450";"1147460";"3372983";
"2019-07-07 01:25:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"214";"155";"1";"0";"5585";"-528";"648";"78";"239";"238";"239";"240";"320";"378";"-2560";"3200";"1880";"50.010";"0.213";"214";"4520470";"1147460";"3372997";
"2019-07-07 01:30:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"274";"178";"1";"0";"6412";"-546";"640";"114";"239";"238";"239";"260";"320";"442";"-2740";"3200";"2160";"50.000";"0.282";"228";"4520490";"1147460";"3373021";
"2019-07-07 01:35:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"14";"179";"1";"0";"6454";"-1034";"570";"76";"239";"239";"238";"320";"212";"378";"-4400";"2480";"1880";"50.000";"0.386";"-348";"4520490";"1147500";"3373009";
"2019-07-07 01:40:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"20";"180";"1";"0";"6514";"-992";"560";"100";"239";"239";"239";"280";"200";"420";"-4400";"2400";"2080";"50.010";"0.368";"-296";"4520490";"1147520";"3372979";
"2019-07-07 01:45:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"16";"182";"1";"0";"6558";"-1000";"558";"76";"240";"239";"240";"280";"200";"382";"-4400";"2400";"1880";"50.020";"0.391";"-326";"4520490";"1147560";"3372950";
"2019-07-07 01:50:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"32";"185";"1";"0";"6660";"-994";"560";"116";"240";"239";"239";"280";"200";"444";"-4400";"2400";"2160";"50.030";"0.375";"-292";"4520490";"1147580";"3372919";
"2019-07-07 01:55:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"104";"193";"1";"0";"6967";"-636";"560";"40";"240";"239";"239";"230";"200";"320";"-2840";"2400";"1600";"50.020";"0.288";"-22";"4520510";"1147600";"3372900";
"2019-07-07 02:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"160";"206";"1";"0";"7442";"-440";"560";"40";"240";"239";"239";"200";"200";"320";"-2000";"2400";"1600";"50.010";"0.221";"160";"4520530";"1147600";"3372916";
"2019-07-07 02:05:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"192";"222";"1";"0";"8017";"-442";"558";"78";"240";"239";"239";"206";"200";"380";"-2060";"2400";"1880";"49.980";"0.231";"192";"4520540";"1147600";"3372934";
"2019-07-07 02:10:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"284";"246";"1";"0";"8874";"-480";"650";"114";"240";"239";"240";"240";"290";"444";"-2400";"3000";"2160";"49.990";"0.271";"284";"4520570";"1147600";"3372953";
"2019-07-07 02:15:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"242";"266";"1";"0";"9596";"-560";"680";"76";"241";"239";"240";"260";"324";"382";"-2760";"3200";"1880";"50.000";"0.281";"194";"4520590";"1147600";"3372979";
"2019-07-07 02:20:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"40";"270";"1";"0";"9720";"-1038";"656";"114";"240";"240";"240";"324";"330";"444";"-4440";"3200";"2160";"50.010";"0.280";"-222";"4520590";"1147620";"3372977";
"2019-07-07 02:25:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"270";"1";"0";"9720";"-1040";"622";"40";"241";"240";"241";"320";"306";"320";"-4400";"3000";"1600";"50.010";"0.333";"-330";"4520590";"1147650";"3372952";
"2019-07-07 02:30:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"14";"271";"1";"0";"9764";"-1038";"560";"76";"241";"240";"240";"320";"216";"382";"-3520";"2440";"1880";"50.000";"0.410";"-366";"4520590";"1147680";"3372921";
"2019-07-07 02:35:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"52";"275";"1";"0";"9919";"-890";"560";"76";"241";"241";"241";"292";"218";"382";"-3820";"2520";"1880";"50.010";"0.354";"-228";"4520600";"1147710";"3372889";
"2019-07-07 02:40:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"180";"290";"1";"0";"10454";"-440";"560";"64";"241";"240";"242";"200";"230";"362";"-2060";"2400";"1820";"50.010";"0.211";"180";"4520610";"1147710";"3372896";
"2019-07-07 02:45:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"194";"306";"1";"0";"11032";"-440";"560";"76";"242";"241";"241";"200";"240";"384";"-2020";"2460";"1880";"50.010";"0.213";"194";"4520630";"1147710";"3372913";
"2019-07-07 02:50:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"188";"322";"1";"0";"11600";"-440";"560";"78";"242";"241";"242";"200";"236";"382";"-2040";"2420";"1880";"50.010";"0.211";"188";"4520650";"1147710";"3372929";
"2019-07-07 02:55:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"160";"335";"1";"0";"12075";"-440";"560";"46";"242";"240";"242";"200";"228";"330";"-2000";"2500";"1680";"50.010";"0.205";"160";"4520670";"1147710";"3372945";
"2019-07-07 03:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"216";"353";"1";"0";"12718";"-440";"566";"92";"241";"240";"241";"202";"232";"408";"-2020";"2440";"2040";"50.010";"0.228";"216";"4520680";"1147710";"3372963";
"2019-07-07 03:05:00";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"242";"367";"1";"0";"13216";"-589";"680";"64";"242";"240";"241";"242";"360";"360";"-2746";"3200";"1840";"49.970";"0.321";"157";"4520710";"1147720";"3372990";
"2019-07-07 03:10:00";"0";"0";"0";"0";"0";"0";"0";"0";"38";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"367";"1";"0";"13216";"-1040";"680";"38";"242";"240";"240";"320";"360";"326";"-4400";"3200";"1620";"49.980";"0.295";"-310";"4520710";"1147740";"3372980";
"2019-07-07 03:15:00";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"20";"368";"1";"0";"13276";"-1040";"680";"76";"241";"241";"241";"320";"360";"382";"-4400";"3200";"1880";"50.010";"0.290";"-266";"4520710";"1147770";"3372955";
"2019-07-07 03:20:00";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"34";"371";"1";"0";"13378";"-1040";"600";"114";"241";"241";"241";"320";"282";"444";"-4400";"2760";"2160";"50.010";"0.360";"-296";"4520710";"1147800";"3372928";
"2019-07-07 03:25:00";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"16";"372";"1";"0";"13426";"-1040";"560";"78";"241";"241";"241";"320";"240";"382";"-4400";"2480";"1880";"50.020";"0.412";"-366";"4520710";"1147830";"3372895";
"2019-07-07 03:30:00";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"104";"381";"1";"0";"13731";"-776";"560";"114";"241";"241";"241";"282";"240";"444";"-3460";"2420";"2160";"50.010";"0.293";"-84";"4520720";"1147850";"3372867";
"2019-07-07 03:35:00";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"166";"395";"1";"0";"14224";"-470";"560";"76";"242";"241";"241";"230";"230";"382";"-1820";"2420";"1880";"50.000";"0.182";"166";"4520730";"1147850";"3372877";
"2019-07-07 03:40:00";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"198";"411";"1";"0";"14813";"-440";"560";"78";"242";"240";"241";"200";"216";"382";"-2000";"2420";"1880";"50.020";"0.218";"198";"4520750";"1147850";"3372894";
